date,id,username,text,retweets,favorites,permalink,mentions,hashtags,geo,emojis,lang,verified,replyCount,quoteCount
"2019-03-12 04:56:19",1105331663435784192,"RitadeCassiaAN","Thank You God em São Paulo  Brazil https://t.co/K2OhIqn3KA",0,0,"","","","","","pt","","0","0"
"2019-03-12 04:56:01",1105331588412235776,"frangabriella_","Coisa boa é ter vocês ❤️ em São Paulo  Brazil https://t.co/XC7m3UYlLq",0,0,"","","","","❤","pt","","0","0"
"2019-03-12 04:52:55",1105330809215639552,"CHPOP","The Nanny named Fran 😍  #aipapai #pop #theNanny #LaNiñera #brasil #SãoPaulo #sp #safadão #safado #SantaCecilia #FranDrescher #remera #LargoSantaCecilia #QueDifícilEsSerPop @unitivounitivo… https://t.co/KBob14hErt",0,0,"","@unitivounitivo","#aipapai #pop #theNanny #LaNiñera #brasil #SãoPaulo #sp #safadão #safado #SantaCecilia #FranDrescher #remera #LargoSantaCecilia #QueDifícilEsSerPop","","😍","en","","0","0"
"2019-03-12 04:44:21",1105328653146210304,"cleofurquim","#saopauloexpoimigrantes   Miss São Paulo Be Emotion 2019 em Sao Paulo Expo Imigrantes https://t.co/9oiSL2WpLK",0,0,"","","#saopauloexpoimigrantes","","","pt","","0","0"
"2019-03-12 04:41:11",1105327854294913024,"MarcoCunha30","Pra que legenda 🙈 em São Paulo  Brazil https://t.co/68oMWenFQj",0,0,"","","","","🙈","pt","","0","0"
"2019-03-12 04:40:46",1105327752033447936,"marceloduke2007","Eu não tinha nenhuma Foto com meu querido amigo _luispradomakeup   que tanto admiro ❤️❤️❤️❤️   #fashion #swag #style #stylish #me #swagger #cute #photooftheday #jacket #hair… https://t.co/nmylNknhNX",0,0,"","","#fashion #swag #style #stylish #me #swagger #cute #photooftheday #jacket #hair","","❤ ❤ ❤ ❤","pt","","0","0"
"2019-03-12 04:34:22",1105326140787437568,"SolocaRapx","Melhor viver  meu bem! em São Paulo  Brazil https://t.co/M6yztlBWbw",0,0,"","","","","","pt","","0","0"
"2019-03-12 04:34:09",1105326084692692992,"Chmemoria","Chevrolet depois das chuvas 🌧 de Domingo em São Paulo.😮😥😰 

#kms4 #chmemoria #brasil #gm #generalmotors #chevrolet #sãopaulo em São Paulo  Brazil https://t.co/l6jX8CO5Zt",0,0,"","","#kms4 #chmemoria #brasil #gm #generalmotors #chevrolet #sãopaulo","","🌧 😮 😥 😰","pt","","0","0"
"2019-03-12 04:23:19",1105323358944747520,"ThaysCristineM","Sim chegou os 23 🥳🎊🎉❤️
Quero agradece a todo que tiraram um pouco só seu tempo para me parabenizar tentei responder a todos e espero ter conseguido. Porém exatamente no dia de hoje parei… https://t.co/dyRzhY1jGU",0,0,"","","","","🥳 🎊 🎉 ❤","pt","","0","0"
"2019-03-12 04:21:58",1105323020246237185,"ricardobiserra","Marido de veterinaria... em São Paulo  Brazil https://t.co/LHvnGeqsfy",0,0,"","","","","","pt","","0","0"
"2019-03-12 04:21:51",1105322989049036800,"bispodoriva","“Qdo uma pessoa aciona o livre arbítrio ela mata a Cruz e não  morre na cruz!!!  #bispodoriva #deixaqueimar #deixadeusfalar #reino #reinodedeus #cruz #a voltadecristo #arrebatamento… https://t.co/4zm7oBKmHC",0,0,"","","#bispodoriva #deixaqueimar #deixadeusfalar #reino #reinodedeus #cruz #a #arrebatamento","","","pt","","0","0"
"2019-03-12 04:21:42",1105322951384084481,"medna_plural","#FicaaDica Linda voz de Gavin James no pgm  Encontro com @fbbreal
Show imperdível @gavinjames no Cine Joia (SP)
Eu vou 🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️

Reposted from @moveconcertsbr

Vc sabia que o… https://t.co/eeL4jGAE1o",0,0,"","@fbbreal @gavinjames @moveconcertsbr","#FicaaDica","","🙋 🏻 ♀ 🙋 🏻 ♀ 🙋 🏻 ♀ 🙋 🏻 ♀","pt","","0","0"
"2019-03-12 04:15:44",1105321452234977281,"MarcoCunha30","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/2cwgau0H0m",0,0,"","","","","","pt","","0","0"
"2019-03-12 04:12:02",1105320521523060739,"MarcoCunha30","Pra que legenda 🙈 em São Paulo  Brazil https://t.co/d1tMKB8zPX",0,0,"","","","","🙈","pt","","0","0"
"2019-03-12 04:08:26",1105319615108968448,"Dinho1Carvalho","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/KWwOnUNdDn",0,1,"","","","","","pt","","0","0"
"2019-03-12 04:07:34",1105319397688664064,"Dinho1Carvalho","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/8ThdElzwPd",0,0,"","","","","","pt","","0","0"
"2019-03-12 04:07:06",1105319280030162944,"Dinho1Carvalho","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/V7OtQTo27C",0,0,"","","","","","pt","","0","0"
"2019-03-12 04:04:38",1105318656639201281,"MartaEli","“I’m proud of the woman I am today  because I went throug one hell of a time becoming her.”
Melodie Michelberger
.
.
.
.
.
#lookdodia #doujour #ootd #lookdamarta #pregnancy #babybelly… https://t.co/B7nvxEIbzx",0,0,"","","#lookdodia #doujour #ootd #lookdamarta #pregnancy #babybelly","","","en","","0","0"
"2019-03-12 04:02:44",1105318178878640133,"ValentesdoAltar","OLHA O QUE É MALDIÇÃO DE BERÇO 👹
Quanto mais abordoa luta  pior fica sua vida. Até o que era pra dar certo  acaba dando errado... 👿

Lhe aguardo na Vigília das Grandezas de Deus  22h  no… https://t.co/KdR39du97W",0,0,"","","","","👹 👿","pt","","0","0"
"2019-03-12 03:59:45",1105317429293518848,"erva_doce","💖 #vermelho 💖
.
.
.
.
.
.
.
.
.
.
#alternative #flores #boamadrugada #goodmorning #bomdia #lovemoon #pretinha #goodnight #boanoite #percing #bodypercing #tattoomodel #langerievermelha… https://t.co/xszZwjlOSL",0,0,"","","#vermelho #alternative #flores #boamadrugada #goodmorning #bomdia #lovemoon #pretinha #goodnight #boanoite #percing #bodypercing #tattoomodel #langerievermelha","","💖 💖","und","","0","0"
"2019-03-12 03:58:38",1105317146635259905,"ValentesdoAltar","“O que encobre as suas transgressões jamais prosperará; mas o que as confessa e deixa alcançará misericórdia. Provérbios 28: 13”

@bjuliofreitas #bpjuliofreitas #palavra 

🛑Você precisa de… https://t.co/S2gcUxRX27",0,0,"","@bjuliofreitas","#bpjuliofreitas #palavra","","🛑","pt","","0","0"
"2019-03-12 03:56:57",1105316725011046405,"ZulloDan","É a melhor frase desse ano! em São Paulo  Brazil https://t.co/JdHEHkxlmb",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:55:31",1105316361620869120,"fpacursos_fpa","VICIADOS EM STEP!! 
Vamos celebrar 30 anos de step com um time de 20 professores fantásticos? No comando...
Cida Conti...
VAI SER MUITO ESPECIAL!!… https://t.co/vkANC5fKDn",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:54:40",1105316148399169537,"wvidal1906","Que filme! Que porrada! em São Paulo  Brazil https://t.co/GCjPkMWPNv",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:52:18",1105315555911892992,"_Rosicleidepon_","Boa noite 💤 
Sousplat na cor  rosa pink mede 40cm de diâmetro  essa foi escolha da minha cliente Malu 😍
Encomende seu @_Rosicleidepon_ 
WhatsApp 11 961525048 em São Paulo  Brazil https://t.co/MkIHDfq2Ko",0,0,"","@_Rosicleidepon_","","","💤 😍","pt","","0","0"
"2019-03-12 03:48:54",1105314696448622592,"Waz1994","Boa Noite  onde você estiver em São Paulo  Brazil https://t.co/WeaGprJmQE",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:48:02",1105314481385730053,"Anderso76315290","#Repost andersonnsouza (get_repost)
・・・
Provérbios 19: 21. Muitos propósitos há no coração do homem  mas o desígnio do Senhor permanecerá.… https://t.co/23mIu64zC8",0,0,"","","#Repost","","","pt","","0","0"
"2019-03-12 03:46:15",1105314033094283265,"eleniza28","Ao invés de me prender  voa comigo!!!🦋🤸🏼‍♀✨
#boamadrugada #vaisersempreessesorriso em São Paulo  Brazil https://t.co/CwIyW5cJy7",0,0,"","","#boamadrugada #vaisersempreessesorriso","","🦋 🤸 🏼 ♀ ✨","pt","","0","0"
"2019-03-12 03:33:35",1105310845138059266,"andsouzanovais","Provérbios 19: 21. Muitos propósitos há no coração do homem  mas o desígnio do Senhor permanecerá.
 
#amor
#2anos
#osplanosdedeussaomaioresqueosmeus em São… https://t.co/HXAWJMIGEC",0,0,"","","#amor #2anos #osplanosdedeussaomaioresqueosmeus","","","pt","","0","0"
"2019-03-12 03:31:33",1105310331318878209,"ocheffabio","Se você é louco por carne como eu de 2 cliques e deixe um comentário 😍😍😍
Rib Eye Steak 🥩 😋😍😍😍😍😍😍
.
.
.
#ocheffabiomarques #steak #saopaulo #chef #ribeye em São Paulo … https://t.co/W0jxno6UHk",0,0,"","","#ocheffabiomarques #steak #saopaulo #chef #ribeye","","😍 😍 😍 🥩 😋 😍 😍 😍 😍 😍 😍","pt","","0","0"
"2019-03-12 03:29:10",1105309731093127168,"EdsonMachadoda4","Wolve em São Paulo  Brazil https://t.co/rS3ufFjFNV",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:17:08",1105306705095733248,"Mangyal05","Confesso que algumas das tarefas que temos por executar se tornam bem mais proveitosas quando desenvolvemos capacidades para além dos  nossos saberes e desejos… https://t.co/FsYCUL2TfE",0,1,"","","","","","pt","","0","0"
"2019-03-12 03:16:33",1105306556281876480,"EdsonMachadoda4","Wolve em São Paulo  Brazil https://t.co/jn3FXfOagI",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:15:42",1105306344662405120,"EdsonMachadoda4","Wolve em São Paulo  Brazil https://t.co/whn1ZRWFTB",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:14:53",1105306136029339649,"EdsonMachadoda4","Wolve em São Paulo  Brazil https://t.co/cm9ebCVn3J",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:14:14",1105305972128604162,"EdsonMachadoda4","Wolve em São Paulo  Brazil https://t.co/wJoKciJHoV",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:13:15",1105305727382495232,"EdsonMachadoda4","Wolve em São Paulo  Brazil https://t.co/zGFRvL7cVB",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:12:26",1105305520993456129,"EdsonMachadoda4","Minha tatuagem. em São Paulo  Brazil https://t.co/gLKWowHTuf",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:10:44",1105305092926902272,"cesardutra","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/neVwQWVm6n",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:08:43",1105304584942043141,"alyssonhr_","Viva sua vida do jeito que acha certo antes que seu tempo esgote! 🤙 em Localiza Aí https://t.co/ohJD78cSde",0,0,"","","","","🤙","pt","","0","0"
"2019-03-12 03:08:05",1105304426254786560,"MarcoBelfort","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/SfplsaUrm9",0,0,"","","","","","pt","","0","0"
"2019-03-12 03:03:39",1105303312893648902,"chiquinhosantos","Sobre 11 de Março de 2019
São Paulo - Brasil 🍾🍾🥂🥂
M. U. I. T. O - O. B. R. I. G. A. D. O! 
🥂
🥂
🥂
@chiquinhosantos
@chiquinhosantos em São Paulo  Brazil https://t.co/UewSrjGWPb",0,0,"","@chiquinhosantos @chiquinhosantos","","","🍾 🍾 🥂 🥂 🥂 🥂 🥂","pt","","0","0"
"2019-03-12 02:58:20",1105301971832107008,"matheustiba","EEEEOOOO
MERCURY
Desenho 70/365 Desafio!
#Drawing #illustration #Queen #bohemianrhapsody em São Paulo  Brazil https://t.co/727GVmMk7Z",0,0,"","","#Drawing #illustration #Queen #bohemianrhapsody","","","pt","","0","0"
"2019-03-12 02:57:50",1105301846925758464,"portofc_tereza","CONCENTRAÇÃO TOTAL!!

Os dois próximos jogos do Porto FC serão decisivos. 

Copa Rodoanel
17/03 - Vila Real vs Porto 

Copa Ajax
24/03 - Unidos FC vs Porto FC

O Porto FC… https://t.co/AhSRFFSfZR",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:57:20",1105301722593980416,"ZeroleO","Aquele leitinho noturno antes de dormir ❤️ em São Paulo  Brazil https://t.co/DLTJGK2OQn",0,0,"","","","","❤","pt","","0","0"
"2019-03-12 02:54:50",1105301094106886144,"criss_oli","De ontem... Noite especial com pessoas especiais ❤️.
.
Thank you @passengermusic and @stularsen   it was a pleasure to hear you playing last night 👏👏👏.
.
🎵'Well  I don't have many  and I… https://t.co/jVfTDGR90x",0,0,"","@passengermusic @stularsen","","","❤ 👏 👏 👏 🎵","en","","0","0"
"2019-03-12 02:53:25",1105300735422595073,"IzaiasPaes","Acredite! Tudo pode mudar com uma simples atitude.
Obrigado a todos que fazem parte deste Time  projeto e família.  
Obrigado a todos da nossa querida equipe Cícero costha.… https://t.co/U6oh782B3P",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:53:04",1105300648701190144,"ZeroleO","Aquele leitinho noturno antes de dormir ❤️ em São Paulo  Brazil https://t.co/1gJL1rwqDi",0,0,"","","","","❤","pt","","0","0"
"2019-03-12 02:51:40",1105300297092681728,"oswaldoazevedo","Início dos trabalhos... em São Paulo  Brazil https://t.co/ywmDmx5FhF",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:51:31",1105300256365969409,"ZulloDan","Quando sua cachorra é meia doida. 😂😂😂🥰🐶 em São Paulo  Brazil https://t.co/iK2Akp1Cwn",0,0,"","","","","😂 😂 😂 🥰 🐶","pt","","0","0"
"2019-03-12 02:50:48",1105300078615384064,"zuqueto","#panificacao #bread #pao #ficaedy em Etec Santa Ifigênia https://t.co/uYrgpwD5Co",0,0,"","","#panificacao #bread #pao #ficaedy","","","pt","","0","0"
"2019-03-12 02:48:54",1105299598183063553,"Olgalvaro","Equipe número 29! saldaterrasaopaulo em São Paulo  Brazil https://t.co/XfPF4Pmbym",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:46:59",1105299115762683904,"Chef_Paulo","A chef brasileira Flavia Spielkamp desembarca em São Paulo  direto da Alemanha  para o jantar especial Raízes da Mulher Brasileira. Será um menu fechado de 5 pratos  ilustrando a beleza … https://t.co/JxP8fGLLPm",0,1,"","","","","","pt","","0","0"
"2019-03-12 02:41:39",1105297775867109376,"wellanacleto","Firmes e fortes por mais um ano  melhor amigo e parceiro de todas as horas! wlalmeida em São Paulo  Brazil https://t.co/rUBBHMB581",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:40:36",1105297509180571648,"KGFUNK68","Listen in!!!
🎤🧠 em São Paulo  Brazil https://t.co/ffs8Y0pXiB",0,0,"","","","","🎤 🧠","pt","","0","0"
"2019-03-12 02:40:14",1105297417681948673,"criss_oli","'Ah  Music: a magic beyond all we do here.' - Dumbledore.
.
Esta é a terceira vez que eu leio a série Harry Potter  e a cada vez  parece que a história se torna ainda mais fascinante para… https://t.co/T24lSZ6a9v",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:37:43",1105296786317434880,"MilaoMoveis","Faça sua compra diretamente aqui pelo Instagram
Ligue 11 35900066 ou 
WhatsApp 11 984860116

#oferta#mesasecadeiras #moveis #moveisplanejados #banquetas #decoracao #decoração #lojademoveis… https://t.co/rwLBC5Kmq3",0,0,"","","#oferta #mesasecadeiras #moveis #moveisplanejados #banquetas #decoracao #decoração #lojademoveis","","","pt","","0","0"
"2019-03-12 02:34:34",1105295990268092417,"APOLLOTRAINING","TREINADOR APOLLO
Especialista em Fisiologia do Exercício  Biomecânica  Avaliação Física e… https://t.co/79wrU1DbdR",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:34:26",1105295956143071232,"EdsonMachadoda4","Wolve em São Paulo  Brazil https://t.co/YJfa5dOuqI",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:34:12",1105295901256491008,"mister_kats","E os experimentos na cozinha nova continuam! Menu do Mister Kats de hoje é salada de baby rúcula com carpaccio de salmão defumado  alho poró e tomate cereja. Tudo temperado com azeite… https://t.co/VKDuBP58cw",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:33:32",1105295731521314816,"EdsonMachadoda4","Wolve em São Paulo  Brazil https://t.co/7NEnLkanVT",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:31:10",1105295134831403008,"silvawallace","Paizão de ouro ... ❤️ em São Paulo  Brazil https://t.co/VhccFEWQAz",0,0,"","","","","❤","pt","","0","0"
"2019-03-12 02:30:57",1105295079743336448,"MilaoMoveis","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/0FXxPMu04k",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:30:13",1105294899086188544,"APOLLOTRAINING","TREINADOR APOLLO
Especialista em Fisiologia do Exercício  Biomecânica  Avaliação Física e… https://t.co/YN9EKVhsxa",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:29:16",1105294655917379584,"GsVRamos","sim em Câncer de Pulmão https://t.co/MF709QERyY",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:29:14",1105294650368319498,"alessioborges22","Galera abaixa aí o mais novo sucesso da atualidade FORRO PERFEITO 2019 ABAIXA QUE É SUCESSO....... ALESSIO DIVULGAÇÕES INSTAGRAM @alessioborges22   FORRÓ PERFEITO 2019 -… https://t.co/2DbK3yHTTG",0,0,"","@alessioborges22","","","","pt","","0","0"
"2019-03-12 02:27:05",1105294106891309056,"EdsonMachadoda4","Wolve em São Paulo  Brazil https://t.co/h5xn1zfe7r",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:24:24",1105293432178630657,"lluciaroberta","Boa noiteeeee!🤗
Mais uma cliente satisfeita  minha amiga Solange Morais  obrigada querida!
'CLIENTE SATISFEITO É NOSSO LEMA' em São Paulo  Brazil https://t.co/VCWNGM0YLO",0,1,"","","","","🤗","pt","","0","0"
"2019-03-12 02:23:18",1105293158039109632,"EdsonMachadoda4","Minha tatuagem. em São Paulo  Brazil https://t.co/lsR7vpS3vp",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:22:02",1105292838584152067,"EuGuigoRamos","Korean Food - Bulgogi ...... and ..... kimchi-jjigae em São Paulo  Brazil https://t.co/b0w1zH3utO",0,0,"","","","","","sl","","0","0"
"2019-03-12 02:21:30",1105292705385627648,"CACAUDH","CANTAREI AO SENHOR ETERNAMENTE...🎶🎷🎵🎻🎤🎷🎼

' Pois tens sido um refúgio para mim  e uma torre forte contra o inimigo.
Habitarei no teu tabernáculo para sempre; abrigar-me-ei no esconderijo… https://t.co/6UdyvtVype",0,0,"","","","","🎶 🎷 🎵 🎻 🎤 🎷 🎼","pt","","0","0"
"2019-03-12 02:21:04",1105292595440373761,"OsmarioR","Rolando agora coquetel da pré estreia do filme “Mal Nosso”  estrelado por membro da família Gonçalves....Ana Clara by Marcelo/Renata. em Espaço Itaú de Cinema https://t.co/7rJtvlFodo",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:20:17",1105292398068809728,"ryckbastos","Momentos maravilhosos que pude registar e compartilhar com vcs. Matheusinho acaba de nascer e olha só como é emocionante esse vídeo. Depois de várias tentativas seu pai conseguiu realizar… https://t.co/R6uwjeqVu7",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:14:49",1105291023176081412,"joygabriela","Blogayrinha
.
.
📸: @giuvidotto @ São Paulo  Brazil https://t.co/pIVse8edog",0,1,"","@giuvidotto @","","","📸","pt","","0","0"
"2019-03-12 02:10:12",1105289860401848322,"claudhiaissa","Cantinho especial da prosperidade criado pela aglaiamadora  colocou grãos e moedas para representar a fartura e a prosperidade sendo abençoada com essa linda imagem do buda da… https://t.co/iDWcU5fnTN",0,0,"","","","","","pt","","0","0"
"2019-03-12 02:09:40",1105289725815021573,"undergroundiva","Agora estaremos fechando com chave de ouro os domingos 😍😌#masterchef #masterchefbr #band em São Paulo  Brazil https://t.co/VvtsMrYe1e",1,3,"","","#masterchef #masterchefbr #band","","😍 😌","pt","","0","0"
"2019-03-12 02:08:16",1105289372801347585,"MariNBrasil","😉😘 em São Paulo  Brazil https://t.co/EmMw4R6muN",0,0,"","","","","😉 😘","pt","","0","0"
"2019-03-12 02:07:47",1105289251556638720,"CACAUDH","CANTAREI LOUVORES AO ALTÍSSIMO...🎼🎶🎵🎺🎻

'Habitarei no teu tabernáculo para sempre; abrigar-me-ei no esconderijo das tuas asas. (Selá.)
Pois tu  ó Deus  ouviste os meus votos; deste-me a… https://t.co/fHDP8r8qbi",0,0,"","","","","🎼 🎶 🎵 🎺 🎻","pt","","0","0"
"2019-03-12 02:07:00",1105289052415246337,"petriachaves","uma semana inspirada nos nossos propósitos para começar e terminar cada dia. sementes de sabedoria que sempre vem de @shmuel_lemle 🙏🏻
#cabala #responsabilidade em São Paulo  Brazil https://t.co/Z5bfTI5USe",1,10,"","@shmuel_lemle","#cabala #responsabilidade","","🙏 🏻","pt","","5","0"
"2019-03-12 02:05:43",1105288731177693184,"cacausantosgtr","Hoje play na @renascer_sede com @renascerpraise em São Paulo  Brazil https://t.co/ANb4Groy1x",0,3,"","@renascer_sede @renascerpraise","","","","pt","","0","0"
"2019-03-12 02:02:04",1105287811475881986,"nanynunees","O amor mais lindo é o próprio ✔️ #samba #vivendo 🎈 em São Paulo  Brazil https://t.co/12OkkRlzWd",0,2,"","","#samba #vivendo","","✔ 🎈","pt","","0","0"
"2019-03-12 01:58:29",1105286909927059458,"LuhMascarenhas","A vida me obriga a beber  porém até a cachaça tem q ser de café... em Bela Vista https://t.co/TgjWLyOQq6",0,0,"","","","","","pt","","0","0"
"2019-03-12 01:58:00",1105286789160329216,"nanynunees","O amor mais lindo é o próprio ✔️ em São Paulo  Brazil https://t.co/tD8sPhKOiQ",0,0,"","","","","✔","pt","","0","0"
"2019-03-12 01:57:59",1105286784567656451,"TRAPOTHECHILD","Arte Não Oficial.

Sigam @seeurei_ em São Paulo  Brazil https://t.co/tSglKOrtGG",0,1,"","@seeurei_","","","","pt","","0","0"
"2019-03-12 01:55:29",1105286156688809984,"CACAUDH","ESTAMOS TBM NO FACEBOOK...
https://t.co/QsK9lsFWgd em Igreja Apostólica Plenitude do Trono de Deus https://t.co/YHnhzylPep",0,0,"","","","","","pt","","0","0"
"2019-03-12 01:51:21",1105285116119711744,"edithgio","Amiga nova 🦋 #billy #borboleta #butterfly #amiganova #visitante #trouxealegria #fugindodachuva #pet #dog #adocaoresponsavel #protecaoanimalresgate em São Paulo  Brazil https://t.co/89Vu1KZX1l",0,0,"","","#billy #borboleta #butterfly #amiganova #visitante #trouxealegria #fugindodachuva #pet #dog #adocaoresponsavel #protecaoanimalresgate","","🦋","pt","","0","0"
"2019-03-12 01:45:41",1105283689863360513,"isaacrafael07","As tops da semana do @NBB_Oficial em São Paulo  Brazil https://t.co/xJ4oC7TSt6",0,5,"","@NBB_Oficial","","","","pt","","0","0"
"2019-03-12 01:45:25",1105283623954116616,"mechamojunior","Mascando Chiclete! 

🌨

#BoaNoite #SãoPaulo #trip #travel #travelgram #streetstyle #streetphotography #photographer #photooftheday #travelphotography #instatrip #travelling #traveller… https://t.co/8eQqXzHTFr",0,0,"","","#BoaNoite #SãoPaulo #trip #travel #travelgram #streetstyle #streetphotography #photographer #photooftheday #travelphotography #instatrip #travelling #traveller","","🌨","it","","0","0"
"2019-03-12 01:44:39",1105283429556318209,"Ewerton_Cafe","Risadinha pai😂😂😂

#Arya #mydog #risadinha #cachorro #dogsofinstagram #instadog em São Paulo  Brazil https://t.co/WvyfGXYC0D",0,0,"","","#Arya #mydog #risadinha #cachorro #dogsofinstagram #instadog","","😂 😂 😂","pt","","0","0"
"2019-03-12 01:44:03",1105283280063090689,"MONEMASTER","Bora amanhã tem +😜
Bon descanso 🙌

❣

Tomorrow you have
Bon rest em São Paulo  Brazil https://t.co/W8KoitOXBn",0,0,"","","","","😜 🙌 ❣","pt","","0","0"
"2019-03-12 01:42:26",1105282871944724484,"_Crisandro","✨ em Sputnik Bar https://t.co/LiishIHgYT",0,0,"","","","","✨","da","","0","0"
"2019-03-12 01:41:23",1105282607464493056,"Fehalencar_","Comemorar os 23 em grande estilo vendo esse filmão de novo junto com essas pessoas que amo muito ❤️

#captainmarvel #family #bday em São Paulo  Brazil https://t.co/XWf4dDWprb",0,1,"","","#captainmarvel #family #bday","","❤","pt","","0","0"
"2019-03-12 01:41:15",1105282575235461121,"GSNUCCI","Em banca de Doutoramento na USP. Trabalho excelente! #fadusp #direitousp #guilhermenucci #penal #direitopenal em Faculdade De Direito Do Largo São Francisco - FDUSP https://t.co/Tuop8d3XhB",0,9,"","","#fadusp #direitousp #guilhermenucci #penal #direitopenal","","","pt","","0","0"
"2019-03-12 01:40:59",1105282508759932928,"screamyell","Drinking a Faun'amora by Trilha Cervejaria @ Esquina das Primas — https://t.co/M1zxVknQxs",0,0,"","@","","","","pt","","0","0"
"2019-03-12 01:40:54",1105282485150248960,"renatoLoeb","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/9VXX5a82dt",0,0,"","","","","","pt","","0","0"
"2019-03-12 01:39:02",1105282014251532288,"SukyTextil","Estampas exclusivas em 3D você só encontra na Suky Textil💃🌺💗🔳🔲🧥

✔Estampas incríveis e super atualizadas 🙊🙈

 ✔100% viscose alta qualidade

Entre em contato com os nossos… https://t.co/6vx84VX5NF",0,0,"","","","","💃 🌺 💗 🔳 🔲 🧥 ✔ 🙊 🙈 ✔","pt","","0","0"
"2019-03-12 01:37:40",1105281673896308736,"rogerioujo","Essa foto é para agradecer a dra.polianecardoso pelo resultado com quase 15 kg a menos e tb a marilia_ullian pelos treinos “esfola bucho” Obrigado meus… https://t.co/Zi4mrSQDzb",0,0,"","","","","","pt","","0","0"
"2019-03-12 01:30:34",1105279884585123841,"luanemagalhaes","Muitas #selfies com a mamita! #nico #neko #selfie #cat #gatos #catsofinstagram em São Paulo  Brazil https://t.co/nR248VqIsj",0,0,"","","#selfies #nico #neko #selfie #cat #gatos #catsofinstagram","","","pt","","0","0"
"2019-03-12 01:30:08",1105279776451784705,"mechamojunior","🌨

#BoaNoite #SãoPaulo #trip #travel #travelgram #streetstyle #streetphotography #photographer #photooftheday #travelphotography #instatrip #travelling #traveller #photooftheday… https://t.co/Lo4eyiBaum",0,0,"","","#BoaNoite #SãoPaulo #trip #travel #travelgram #streetstyle #streetphotography #photographer #photooftheday #travelphotography #instatrip #travelling #traveller #photooftheday","","🌨","und","","0","0"
"2019-03-12 01:29:16",1105279559660900352,"_BardoZe","English IPA cervejavermogen #boteco #tasquinhas #buteco #cervejanoboteco #beerhouse #beerfood #beergeek #belgianbeer #belgianbeerlover #beer #bier #birra #cerveza #cerveja… https://t.co/VSjY0FGJLn",0,0,"","","#boteco #tasquinhas #buteco #cervejanoboteco #beerhouse #beerfood #beergeek #belgianbeer #belgianbeerlover #beer #bier #birra #cerveza #cerveja","","","ca","","0","0"
"2019-03-12 01:27:24",1105279087008985088,"marianakiim","o 1° bloco do carnaval tinha que ser com eles 💙 em Liberdade https://t.co/rfajGTK30E",0,0,"","","","","💙","pt","","0","0"
"2019-03-12 01:27:10",1105279028364234753,"botecodojb","segunda  noite de beber amaro fizz e cantar a dona do bar. em Fel https://t.co/xfuloshf7n",0,5,"","","","","","pt","","0","0"
"2019-03-12 01:26:25",1105278840216174592,"luizcaro","Sour drink com cachaça  xarope de catuaba e merengue vegano aquafaba.
Delicia em ProDrinks https://t.co/7H3dgnjY46",0,0,"","","","","","pt","","0","0"
"2019-03-12 01:24:02",1105278241613537280,"xaviergaabriel","They that we’re outta control and some we’re sinners 💭 em São Paulo  Brazil https://t.co/OhwvVSzEDe",0,0,"","","","","💭","en","","0","0"
"2019-03-12 01:22:41",1105277903011569664,"mary4017","Acabou de publicar um vídeo em São Paulo  Brazil https://t.co/MBDEvCq845",0,0,"","","","","","pt","","0","0"
